0.6,circles_sep_factor_0.6,x,y,label,c1,c2
327,327,0.5385555218185024,0.24792416324453664,1,0.42615227502611275,0.776873739863259
328,328,0.4423851954081715,0.2173987155579206,1,0.08500262931736602,0.30077885471146637
329,329,0.3942067922910072,0.6261532861840987,1,0.3220544273636916,4.867659141677612
330,330,0.3628955063951311,0.5015506977759567,1,0.9851546831184075,4.956164383383324
331,331,0.5685429629207926,0.467326119206321,1,0.8573542571210433,0.5631543533959745
332,332,0.28164379359405994,0.6368457987092969,1,0.23645571315893898,4.925684751881123
333,333,0.3275301182324306,0.3390964501435433,1,0.3759624313127088,0.1772552455503119
334,334,0.4186103213230989,0.3829043244035301,1,0.43116513094431075,5.0891967581997894
335,335,0.3715360966765473,0.32874589115144937,1,0.7638683777001858,5.046387276522852
336,336,0.3172247381924794,0.22915025829577,1,0.03345712782056509,5.061766084673478
337,337,0.4125007013819619,0.0915442052142953,1,0.038622770027903375,5.249641706275986
338,338,0.3937279730358063,0.4549053613177613,1,0.11711786752871545,5.1629475222809065
339,339,0.28755512172563796,0.3747958356657137,1,0.6283249825850742,4.99009552983096
340,340,0.15224358549246078,0.3723862014438781,1,0.4145466172444473,0.9505988532342335
341,341,0.2756486317572912,0.3513020828482494,1,0.8489256287623339,4.979800804474184
342,342,0.4269099536674793,0.640303591809943,1,0.28405789022783723,4.8551174111330235
343,343,0.454250209098745,0.6181440883017953,1,0.4892520298094337,4.828583531256745
344,344,0.3841162857361561,0.3958910936641809,1,0.7067857215297443,0.8535026178683808
345,345,0.2795060244602546,0.6314730462061384,1,0.5452011971650093,4.995035842922213
346,346,0.32281433348104394,0.3202073140335903,1,0.31679997775695934,4.870060453661748
347,347,0.21409116679413565,0.3202166460593615,1,0.1525427686133508,5.062535542938268
348,348,0.3065430226341009,0.3752236019302474,1,0.5406034186244121,4.920828071227717
349,349,0.2564054857270051,0.3872371306006315,1,0.14215650226214827,4.941705660549502
350,350,0.2617594125751133,0.5190209117899105,1,0.9393044596914456,0.654684237674076
351,351,0.1715933766869125,0.4659730116343544,1,0.5398906106106404,0.3121943143752183
352,352,0.3795560545670424,0.402899206581161,1,0.1749153048569262,4.844731945894083
353,353,0.08203278879369749,0.5095176218366103,1,0.7206425469169074,5.2110153524218905
354,354,0.0004312602608161353,0.6459921115556126,1,-5.120324345537598,0.4837717724502756
355,355,0.15124884547440653,0.4209860690372639,1,0.7716447899740201,5.07588295490231
356,356,0.2916417265021773,0.40287054265150013,1,0.4572891110790437,4.929006975893041
357,357,0.05096760096087563,0.5897861414896278,1,0.13266195551253201,0.09312461771485603
358,358,0.08996383120752774,0.90214689780704,1,0.037211036308801515,0.014273543491684637
359,359,0.08458504396246064,0.7192798504770189,1,0.9933779936899051,5.015114703214616
360,360,0.3739598570524924,0.4265029106379677,1,0.2743682900876313,0.07811174585382918
361,361,0.2978261674035281,0.40209161275584027,1,0.9522486220717061,5.132309130798118
362,362,0.2226387844792052,0.6478056467837133,1,0.5018363367370507,4.907217492577309
363,363,0.2867936849895838,0.5864258947378951,1,-5.085152258440379,0.8445044303175884
364,364,0.206037432686602,0.42986673143824783,1,0.0910697183721334,0.3212627366825419
365,365,-0.028041218881395324,0.5735384437538747,1,0.950705818837975,5.190659868270612
366,366,0.19720286416519456,0.7086351905070967,1,0.7328958645500868,4.896782510558721
367,367,0.14909016601093167,0.6922333218507767,1,0.5187278381595511,4.98226385167285
368,368,0.04386062062760837,0.579730701116319,1,0.12025713907388602,0.4083630031615427
369,369,0.15067329283759184,0.2743760006344727,1,0.17567656948828547,4.834962160435284
370,370,0.012540125726598043,0.4986238624242728,1,0.43216660514178373,0.9641902975068014
371,371,0.05607075156045658,0.5714460577468871,1,0.36225882073221694,0.7621837999945748
372,372,-0.07922011545326324,0.7250873009051068,1,0.5581380068713327,0.3392923295762893
373,373,0.16948646406933188,0.5038052020943131,1,0.07634397475720878,0.23474043001400113
374,374,-0.01544965710703919,0.89303289870003,1,-4.966168446077434,0.40032716873111773
375,375,0.031865677545642415,0.5018941079750383,1,0.5111030866900542,4.746148887394537
376,376,-0.1589966345012415,0.6064826159045918,1,0.028501380929072284,5.101009078053583
377,377,0.0565546170800378,0.9497034133833484,1,0.0595519540101761,5.0085702092013396
378,378,0.09616992560263064,0.655373019683146,1,0.3763414581904063,0.40452514359347935
379,379,0.12890531248500114,0.4187699482905126,1,0.06177906973480196,0.7413994912071714
380,380,-0.11668829788215965,0.5868645732218027,1,0.3854696266163501,0.15681302089280846
381,381,-0.03902627230787667,0.7122407726204911,1,0.24175051590943641,4.826613901968547
382,382,-0.12851080326321287,0.7645903720808405,1,0.18777029710908766,0.49373396347063037
383,383,-0.0693599580358095,0.21604452890018386,1,0.40467983148626285,0.5912319467043519
384,384,-0.05209365650137172,0.7331434032250966,1,0.11990390563125708,4.835939879487006
385,385,0.0008224572263690473,0.4396216490699928,1,0.3496393671192708,5.114536139965692
386,386,0.1980337247426647,0.8127969455697599,1,0.4348736293666029,4.984940489147728
387,387,0.04713814027573035,0.4366874763437665,1,0.8300029469601379,5.143144324709658
388,388,-0.22452458049452229,0.6510464165204725,1,0.9328061824822222,0.057182787986143735
389,389,-0.0644677548189943,0.5351612113526857,1,0.30833843446623255,5.06365867682363
390,390,-0.3882496809012613,0.5938574592116175,1,0.2926420497404363,4.993343715244616
391,391,-0.3796721199159828,0.7168213098914357,1,0.5665182742712181,0.39619710872664193
392,392,-0.3893956145845237,0.3840987016212064,1,0.13741442640032386,5.003232998076825
393,393,-0.09795628707646534,0.3769216272995295,1,0.34971218472805743,4.944492635275335
394,394,0.06495160030660742,0.4321776645679853,1,0.05321637916190736,5.0097786109229006
395,395,-0.2513704355362373,0.5338608209082116,1,0.3790681437821276,4.993901501799011
396,396,-0.3962100125454919,0.7683179225517206,1,0.11415134572311048,0.6400455455225241
397,397,-0.07561493718853463,0.5647485516433517,1,0.561812911802296,5.08375166726589
398,398,-0.15274613434266598,0.7321476594873044,1,0.6415937343956617,4.983658155892392
399,399,-0.2575936706086449,0.4503880174691801,1,0.9870915366766958,5.0823555491868735
400,400,-0.04145401270649385,0.4225404173053685,1,0.19513866225944,5.09206322907749
401,401,-0.3707492722347481,0.4854694662618342,1,0.2072021488024639,5.018076260698238
402,402,-0.27107502335321,0.5076832063249,1,0.9474195185897651,0.7329939155277158
403,403,-0.24304175372208206,0.2771621939039872,1,0.8646408384568184,0.4993545241525672
404,404,-0.28262207310035176,0.6036124293111724,1,0.6160540494372189,4.868703166600081
405,405,-0.3281447016040884,0.32398706111492626,1,0.841407236750209,0.7993634104207149
406,406,-0.19616529641418406,0.6418935008287485,1,0.20969214472148845,0.5640695204012681
407,407,-0.3338745206099021,0.4878207698022438,1,0.874028822863436,0.4711410409176189
408,408,-0.4078193637560669,0.4771835271253914,1,0.8673075096746405,4.983952329394771
409,409,-0.2800879181998156,0.3646307670069113,1,0.24811224848006264,4.809392535401384
410,410,-0.3549535441807137,0.4896780402582289,1,0.5083733142598797,4.879337837864753
411,411,-0.4153177971124072,0.4840458055355553,1,0.9297742638910044,5.07304183331603
412,412,-0.4657168521129128,0.3312819774399668,1,0.6791499961674852,5.049489278942754
413,413,-0.3566935973987768,0.4016786066510911,1,0.6605191053207405,0.8123650360504925
414,414,-0.544920382166732,0.41062394211288505,1,0.5597646005643659,4.999679112156501
415,415,-0.22342928590568584,0.3968289392440131,1,0.2688315646932502,4.969756684300258
416,416,-0.4301932358398105,0.21981829616868068,1,-5.021449510648859,0.17564911571237385
417,417,-0.17008110433319198,0.401244059597406,1,0.44750964562218287,0.9958127294832733
418,418,-0.4652394778068967,0.4943294355529379,1,0.31145009655296385,4.926059905377972
419,419,-0.20960458065950785,0.6026409660447131,1,0.7285807096817771,4.948718791705816
420,420,-0.6335398071321537,0.3168206174741656,1,0.6077048132604675,5.0965251517274
421,421,-0.537985787899375,0.13964506809967858,1,0.3422413082046126,5.0476679257359836
422,422,-0.4586452249244517,0.3007587402534944,1,0.30379159085703733,0.9936245090735015
423,423,-0.4327402640501157,0.2564620535350336,1,0.21450668516253235,0.7520736944502041
424,424,-0.5975762310460948,0.4089184207396757,1,0.07848643674025946,4.862878350645933
425,425,-0.6338709002284094,0.4407317605528603,1,0.6257109065192588,5.019885284256455
426,426,-0.3506233032477177,0.2637184907598504,1,0.5056936381437552,5.013996282968821
427,427,-0.5269643619215273,0.26519475981972923,1,0.23484841075284613,5.164867347337808
428,428,-0.5196410465079764,0.26947283128532473,1,-5.0267747797531195,0.8841752408568262
429,429,-0.482340846697682,0.18808236560248195,1,0.0189010682637637,0.1407649163672936
430,430,-0.6403497464933886,0.3608738763934667,1,0.7384959296651173,4.824244825051591
431,431,-0.63437184803637,0.373156448844534,1,0.18825318915516998,0.6362741910278085
432,432,-0.527948302582177,0.2377722701457968,1,0.26664361938950665,4.921687046090342
433,433,-0.652434704863524,0.28826838337361343,1,0.01411219378059636,0.6781558975859113
434,434,-0.6443642299884023,-0.12629146267273053,1,0.15063905483217888,5.097362583621644
435,435,-0.6868999851425021,0.22982167777291415,1,0.8744457175624959,4.888906777558776
436,436,-0.5362062035328491,0.14931262888837354,1,0.24206083474245776,5.238562163234244
437,437,-0.6979099453055047,0.2213330476013549,1,0.9539581984830721,4.882105577787838
438,438,-0.7225743295304399,0.1605047570653002,1,0.16434683840013897,5.0029122145219125
439,439,-0.7292936633315279,0.12327693794582907,1,0.25326145865964433,5.0559547557955
440,440,-0.5235897289232769,0.11212482908870196,1,0.8677099684769924,0.4413576227998247
441,441,-0.6966721676744673,-0.0504981940705773,1,0.42660833869182113,5.088103714252824
442,442,-0.3537645021140193,0.22553868507704786,1,0.26782893919360584,5.0715208484755046
443,443,-0.5305668371694443,0.1762156264864963,1,0.6928137627201797,0.21158420154225877
444,444,-0.5353972225226186,0.06620171735600237,1,0.05122840398223982,0.4938004750350413
445,445,-0.5766672326813249,0.04929744295441792,1,0.8906051765785046,4.953792246371442
446,446,-0.7239758596552281,0.06961319782680384,1,0.8415615453566596,0.8828833922678256
447,447,-0.9502842689701372,0.31573949020262004,1,0.08579703513243586,5.091320700564283
448,448,-0.6746648669867058,-0.15835858077071302,1,0.7986187466244946,4.92453475122023
449,449,-0.568915889203333,0.22692545559250604,1,0.9611704418831957,4.946502285733716
450,450,-0.4621074223009599,-0.17806216702114447,1,0.49206961915489345,0.42122791099470425
451,451,-0.5944352977769947,-0.003138241911304343,1,0.5681533501260378,0.23180719026488483
452,452,-0.4960777544987718,0.1338749129952378,1,0.6797967402259275,5.045664246117475
453,453,-0.7609809626216884,-0.003805779800690357,1,0.266726943216011,5.1509576957922665
454,454,-0.6958813355308671,-0.14426401361383862,1,0.6496612589883748,4.977182876258971
455,455,-0.6169720691737655,-0.02746488710258079,1,0.4748675001029421,4.910965846764483
456,456,-0.518031904735025,0.10240970057584907,1,0.40554180461357825,5.120977190731323
457,457,-0.5101525450879014,-0.1036767816896367,1,0.9028015595875049,4.873519996750072
458,458,-0.7451051272147571,0.056248673928843376,1,0.7979031099484839,5.1838181489036685
459,459,-0.7370269290473249,0.14988243944867038,1,0.9346076282036271,0.736479759383793
460,460,-0.6216447829847453,-0.3752511624236772,1,0.8366518248871061,0.1651159684116591
461,461,-0.869290464118437,-0.06219202834693555,1,0.041810601153301374,4.901591731154178
462,462,-0.3797824142692165,-0.21127183682196665,1,0.6065293910758234,0.6633249994426855
463,463,-0.8094969647586829,-0.23716496001267615,1,0.6976368815154709,5.0640948446821294
464,464,-0.8089534381392101,-0.2441630603767978,1,0.6648574757163,5.092669122552454
465,465,-0.7279114795377221,-0.2686962219854311,1,0.27195643475835074,0.5240508615579871
466,466,-0.6101923443030157,-0.13204191651339364,1,0.4256303514649916,5.078503405446282
467,467,-0.5135574163529878,-0.13705172088446266,1,0.03902913808359587,5.022700263763997
468,468,-0.4417751917841076,-0.24582698343688364,1,0.09409412769567327,5.004952955186798
469,469,-0.6847317331534972,-0.4660066672034194,1,0.5605119006191839,4.834681949860568
470,470,-0.5394050730382574,-0.33017235971100944,1,0.5824117644655802,4.921918036228767
471,471,-0.5152665458092639,-0.5863759887288844,1,0.2012292906236388,5.072464468735558
472,472,-0.6390804784682209,-0.34144934866845633,1,0.44820272374154624,0.2203821282570425
473,473,-0.6699234206368017,-0.19600477692117324,1,0.47207725974866155,0.4958418649817937
474,474,-0.4371577088828869,-0.4268026436341662,1,0.011336777535180254,5.066336916661741
475,475,-0.5458597131417632,-0.3397820346853242,1,0.14252078330249296,4.896211869438902
476,476,-0.6403267035110656,-0.06628123523862918,1,0.6243000572826787,5.034697901989508
477,477,-0.6229170548372353,-0.0980130027368118,1,0.9928201077976171,5.025203098859013
478,478,-0.2510482238117382,-0.3435239887911348,1,0.6503917479374361,5.175091884245327
479,479,-0.2816966653917425,-0.2332634443697009,1,0.12021666718785995,0.7448249549157927
480,480,-0.4988787481849311,-0.5160321426525292,1,0.8214402970991066,0.021277337360341098
481,481,-0.3773282507377131,-0.4546730760510457,1,0.43153772118158407,0.5695691341122411
482,482,-0.5764072120499951,-0.4497591616575972,1,-4.855320792607968,0.4384167268033342
483,483,-0.3943848059620394,-0.4948660928855021,1,0.5998245833260225,0.36130004377240055
484,484,-0.4785915381757448,-0.6053287522614222,1,0.22804609816491894,4.958159884026371
485,485,-0.4384749358650417,-0.364220245464038,1,0.41678174737952944,0.6569633707552449
486,486,-0.43084225095312173,-0.514950478254931,1,0.3182942498743513,4.948014273186368
487,487,-0.4383328383969252,-0.5681574174088166,1,0.6428539475072395,0.5328660587046653
488,488,-0.2736475868336209,-0.4497027771783633,1,0.431034672806622,4.907655703167385
489,489,-0.29061507932720065,-0.3993914935605676,1,0.10398209321647645,4.900072152918059
490,490,-0.31927371487220346,-0.5325090697041667,1,0.2156755661320542,5.037494836156109
491,491,-0.43991959647798895,-0.4995599395203326,1,0.5004452736380616,0.16888337283883592
492,492,-0.6282779261189932,-0.5919667713778771,1,-4.868973539661667,0.16242146297944748
493,493,-0.2641765720265232,-0.5976577958905139,1,0.009743265237635246,4.929565886092102
494,494,-0.24692641302548016,-0.19056336072611185,1,0.6124272839894,5.107470385797018
495,495,-0.3975266890648913,-0.495693142038455,1,0.11588175867566619,0.7286998756944413
496,496,-0.4141123173900155,-0.7733041892649948,1,0.6040494237681695,4.937270093868544
497,497,-0.11962262677690708,-0.6914293612205363,1,0.836807635478249,0.30596475590393424
498,498,-0.2876410745508401,-0.4591627337461869,1,-4.989135179630515,0.3916116527302088
499,499,-0.413264733280448,-0.3902092265950355,1,0.49551475247726773,5.153399567520342
500,500,-0.5859934184070785,-0.41346531752120186,1,0.7740529258445351,5.041772545792311
501,501,-0.27931578400559665,-0.8396940324807458,1,-4.83369610422451,0.029564740126206024
502,502,-0.3207655543677629,-0.5757448162844788,1,0.15256114270196153,5.025838362639985
503,503,0.10954222251550916,-0.5345771436110288,1,0.9050458686392603,4.884957143716654
504,504,-0.10932664696069247,-0.8472023440276197,1,0.6946466513738965,5.0329114186199
505,505,-0.4158843400182505,-0.43082243485969707,1,0.7365733630422217,0.10426473414343551
506,506,0.02087864779162174,-0.6829456964758772,1,0.8439686276120403,0.6978639818667118
507,507,-0.2516959843389479,-0.3520309943383746,1,0.5394257808850114,0.44806285712189364
508,508,-0.2507453943118764,-0.8852281065950857,1,0.4884054991924638,5.004552197652343
509,509,-0.4176463051132929,-0.6107439865250529,1,0.5562573515833802,5.0632082603376265
510,510,-0.3096322847579468,-0.5633252235810651,1,0.7170179689321408,0.2764578964010457
511,511,-0.11653073145943255,-0.6239689429957528,1,0.39093730515226144,4.948915270174161
512,512,-0.0018218326666088747,-0.7020573870486521,1,-4.978682373623361,0.9181717313376463
513,513,-0.21039110592746524,-0.4372281411495521,1,0.13559688458288466,0.5792575947174932
514,514,-0.28236917649421256,-0.5462176512123127,1,0.9739029580424036,5.018697941446905
515,515,-0.3041435113260286,-0.5815189635553343,1,0.051717662340782455,5.050377946616789
516,516,0.012920061675852995,-0.560474075684097,1,0.7116193374491492,0.9245041076022759
517,517,-0.07307399196551577,-0.4791696821409526,1,0.9436815284210033,5.191034250158804
518,518,-0.18848844667749887,-0.4475269603763732,1,0.12925954724058308,0.23090357775390158
519,519,-0.1026541847030949,-0.350483209103859,1,0.7222643778520782,5.055378119442661
520,520,-0.06302599409675465,-0.6867239497893618,1,0.30245659798031066,4.941251853267244
521,521,0.08603184856545296,-0.6447405723086664,1,0.2369650183111639,5.125794994294593
522,522,0.17853644136156613,-0.7183938566547582,1,0.8526226082130755,0.48635361638350205
523,523,-0.023737847532661782,-0.8185752426441897,1,0.9093536915859838,4.914133160190207
524,524,0.06110011200777486,-0.5215796983335255,1,0.34705050939238014,5.04361870953417
525,525,-0.06794394841189699,-0.5219734028065555,1,0.6326475367092674,0.15579670440750393
526,526,-0.06990289230443597,-0.5941232137070173,1,0.1759376343344612,5.157146305130972
527,527,-0.016148239343270213,-0.7258082832033015,1,0.7897594364262527,5.107731488136767
528,528,0.007744343385448269,-0.41276314004527137,1,0.8812398878757064,5.081108967665452
529,529,0.21210909705624012,-0.7963160022835429,1,0.3186723521815287,0.1528502048557333
530,530,0.07392511921393526,-0.5914587836807194,1,0.6529669842474817,0.692917552350085
531,531,-0.09765411163343753,-0.7290566563158203,1,0.8764176978914925,0.21815574826780815
532,532,0.11334669458282355,-0.6251335594416599,1,0.01537490624975646,4.776846236127824
533,533,0.12881013876998054,-0.8688122658879649,1,0.855735262079755,4.989899748269463
534,534,0.14888357959516466,-0.7375440835798548,1,0.5721143441720545,4.941262493345078
535,535,0.15511170777407304,-0.5817343249724656,1,0.4140153847751511,5.132486827147872
536,536,0.2222964436664233,-0.4407692923495876,1,0.5226158468487513,0.3667802195520107
537,537,-0.021641970727671742,-1.0037531841012757,1,0.824062008061992,0.29762417966413823
538,538,0.18181632963434707,-0.6756214504894827,1,0.7221295495500296,5.084064847813809
539,539,0.13313318239311478,-0.4547341123857472,1,0.5012648506822494,5.026110618156296
540,540,0.31105683666094075,-0.8095474831609043,1,0.487652325937422,5.079444164830122
541,541,0.14219197340617196,-0.7085468380372395,1,0.8992577126953837,4.935038351348797
542,542,0.4434548771763338,-0.7228441288557533,1,0.2323422036036078,0.11162829985626133
543,543,0.35053715807932584,-0.5715298092055617,1,0.09570169580913968,5.063428451038353
544,544,0.2650474775903535,-0.7211139868132603,1,0.6786381186954319,5.009500266247484
545,545,0.3069036746375723,-0.4478195812913561,1,-4.995587090120372,0.2880268293353051
546,546,0.5600803882464177,-0.7224334039542851,1,0.5683860268209586,4.831679319298519
547,547,0.19467003736926372,-0.43611528640277775,1,0.26253654507815605,5.0344046137994924
548,548,0.4127310487918016,-0.4533229479431608,1,0.2959530604047663,5.070715803063327
549,549,0.3312497993760889,-0.4737290438927738,1,0.617043228861707,0.2885886788600466
550,550,0.17817651454665678,-0.38081749493322253,1,0.2729583423480324,0.31887835321099234
551,551,0.5079399488387875,-0.3422258765036563,1,0.4996212124009408,5.1193414585140635
552,552,0.3359196674673167,-0.4710738323330502,1,0.33207434988458706,0.739866558764824
553,553,0.3104775544579201,-0.6609371876408974,1,0.5104381761346494,5.052738852756501
554,554,0.3913037809732743,-0.7685086338351338,1,0.2293638996894345,0.5095620286443752
555,555,0.3416385105242609,-0.3827475198672553,1,0.19806047831528317,5.100670392392233
556,556,0.09555582400473,-0.33177973369945146,1,0.7339983398129095,0.6497908567084307
557,557,0.4381527555223541,-0.3796041618137971,1,0.38572753736040655,0.5355501320419
558,558,0.21126170735769065,-0.4668348628789032,1,0.23256619116471444,0.07122246114189124
559,559,0.4184745170380204,-0.40468331474039465,1,0.8584204014821601,0.17601521177791102
560,560,0.7052750240442587,-0.4670401428341074,1,0.40170047652019636,0.20099158381562332
561,561,0.5808810054549344,-0.3065603101490784,1,0.11587016526054772,4.826767266791673
562,562,0.27936489009976195,-0.42641847557009577,1,0.7080479638455524,0.10811275170455004
563,563,0.2699477485659644,-0.42414675202422414,1,0.2799719892417042,0.02899486998162648
564,564,0.581086654702017,-0.4605996020595578,1,0.5652422453590413,4.962658783714968
565,565,0.4956583839935871,-0.3789619687964653,1,0.6236930402621592,4.985748960291983
566,566,0.5963579709251662,-0.5909583758100168,1,0.9625743710919205,0.6932493543020594
567,567,0.4494018314896875,-0.6812872562103927,1,0.1911012006151671,0.7926703519503892
568,568,0.4885238033057215,-0.5584305037329625,1,0.28417205727033834,4.967025763523748
569,569,0.4649034869879142,-0.3765695285472,1,0.9322198320783206,4.99109578805035
570,570,0.4793987386856586,-0.41100890902268505,1,0.7182929063140008,4.942260375126123
571,571,0.5691434483281583,-0.3788347786007169,1,0.44933099697521217,0.20849832048797057
572,572,0.31153171566538296,-0.20257009810098148,1,0.7347733972292894,0.568548055856618
573,573,0.3852941132734923,-0.2902460558081809,1,0.41338512320963283,5.073616547924502
574,574,0.6426892769012233,-0.6186734478592326,1,0.41005152137897816,4.900879445152752
575,575,0.8364530971426198,-0.3828105028689126,1,0.15641675422411383,0.5651473386031348
576,576,0.583000038663937,-0.12186939332385845,1,-4.957781539203091,0.0977487131935516
577,577,0.39068384039837867,-0.24454448005546275,1,0.26266441418502784,5.012517461169629
578,578,0.6170624441690142,-0.3277780647056785,1,0.6335934359532995,0.15891889101864154
579,579,0.6573262708718604,-0.3842025701433486,1,0.39860618283936455,0.11901354720833301
580,580,0.3206517887331774,-0.3193303283022397,1,0.8537210327292983,5.00731527131735
581,581,0.3110507990547323,0.0927712560786754,1,0.7713625911305236,5.014393723437954
582,582,0.729978538013609,-0.11945713915121355,1,0.1479332331935591,0.5980873174524421
583,583,0.448085604850844,-0.24664818281339876,1,0.5910919631856151,4.9052275682274935
584,584,0.6817799102316479,-0.10419752450156923,1,0.7137406204838045,5.139922992468535
585,585,0.12670011684558086,-0.4023796040528744,1,0.5144409116098255,4.977387627364546
586,586,0.5442872640961448,-0.31433758872150525,1,0.11394728199082904,0.1448029708768086
587,587,0.7727979742464651,-0.13343186948750574,1,0.5032473941239355,4.856114583515321
588,588,0.5975764543683183,0.08266036644264943,1,0.4328989896562977,0.4961096566018073
589,589,0.4081113429689931,-0.1778398866471815,1,0.3257544359864233,5.0801301018297025
590,590,1.0097958368361586,-0.050284206528969484,1,-4.9625862002198415,0.39572659882014205
591,591,0.27890493378482634,-0.2137697567667358,1,0.32487233298764095,4.9996668554066295
592,592,0.32798007124392903,-0.26618119975369925,1,0.23555668700529053,4.990305844234258
593,593,0.68366296750929,0.025570188183538026,1,-4.882196876485663,0.5614162080757035
594,594,0.7365986294080259,-0.17957186677313358,1,0.21337102138254227,4.9904128549949
595,595,0.4994058475480175,-0.2103461859036415,1,0.8052882554318365,5.039543696393029
596,596,0.9268392349929248,-0.04338614549565163,1,0.97916100621838,4.994675695787208
597,597,0.7051451492671696,-0.27566709093308545,1,0.44123871645315926,0.3079831073423336
598,598,0.5537404099748442,-0.0914059582797995,1,0.8123923859918668,4.922650041750554
599,599,0.7978115300820298,-0.09538765935870053,1,0.16836772838981873,0.5171395715537852
